Locn_No,Average_household_size_10000m,Average_household_size_1000m,Average_household_size_3000m,Average_household_size_5000m,Average_household_size_500m,Buddhism_P_10000m,Buddhism_P_1000m,Buddhism_P_3000m,Buddhism_P_5000m,Buddhism_P_500m,Chinese_Tot_Resp_10000m,Chinese_Tot_Resp_1000m,Chinese_Tot_Resp_3000m,Chinese_Tot_Resp_5000m,Chinese_Tot_Resp_500m,Christianity_Tot_P_10000m,Christianity_Tot_P_1000m,Christianity_Tot_P_3000m,Christianity_Tot_P_5000m,Christianity_Tot_P_500m,English_Tot_Resp_10000m,English_Tot_Resp_1000m,English_Tot_Resp_3000m,English_Tot_Resp_5000m,English_Tot_Resp_500m,Filipino_Tot_Resp_10000m,Filipino_Tot_Resp_1000m,Filipino_Tot_Resp_3000m,Filipino_Tot_Resp_5000m,Filipino_Tot_Resp_500m,Greek_Tot_Resp_10000m,Greek_Tot_Resp_1000m,Greek_Tot_Resp_3000m,Greek_Tot_Resp_5000m,Greek_Tot_Resp_500m,Hinduism_P_10000m,Hinduism_P_1000m,Hinduism_P_3000m,Hinduism_P_5000m,Hinduism_P_500m,Indian_Tot_Resp_10000m,Indian_Tot_Resp_1000m,Indian_Tot_Resp_3000m,Indian_Tot_Resp_5000m,Indian_Tot_Resp_500m,Islam_P_10000m,Islam_P_1000m,Islam_P_3000m,Islam_P_5000m,Islam_P_500m,Judaism_P_10000m,Judaism_P_1000m,Judaism_P_3000m,Judaism_P_5000m,Judaism_P_500m,Korean_Tot_Resp_10000m,Korean_Tot_Resp_1000m,Korean_Tot_Resp_3000m,Korean_Tot_Resp_5000m,Korean_Tot_Resp_500m,Lebanese_Tot_Resp_10000m,Lebanese_Tot_Resp_1000m,Lebanese_Tot_Resp_3000m,Lebanese_Tot_Resp_5000m,Lebanese_Tot_Resp_500m,Median_age_persons_10000m,Median_age_persons_1000m,Median_age_persons_3000m,Median_age_persons_5000m,Median_age_persons_500m,Median_mortgage_repay_monthly_10000m,Median_mortgage_repay_monthly_1000m,Median_mortgage_repay_monthly_3000m,Median_mortgage_repay_monthly_5000m,Median_mortgage_repay_monthly_500m,Median_rent_weekly_10000m,Median_rent_weekly_1000m,Median_rent_weekly_3000m,Median_rent_weekly_5000m,Median_rent_weekly_500m,Median_tot_prsnl_inc_weekly_10000m,Median_tot_prsnl_inc_weekly_1000m,Median_tot_prsnl_inc_weekly_3000m,Median_tot_prsnl_inc_weekly_5000m,Median_tot_prsnl_inc_weekly_500m,NZ_Tot_Resp_10000m,NZ_Tot_Resp_1000m,NZ_Tot_Resp_3000m,NZ_Tot_Resp_5000m,NZ_Tot_Resp_500m,Othr_Rel_Sikhism_P_10000m,Othr_Rel_Sikhism_P_1000m,Othr_Rel_Sikhism_P_3000m,Othr_Rel_Sikhism_P_5000m,Othr_Rel_Sikhism_P_500m,Percent_Unem_loyment_P_10000m,Percent_Unem_loyment_P_1000m,Percent_Unem_loyment_P_3000m,Percent_Unem_loyment_P_5000m,Percent_Unem_loyment_P_500m,Sri_Lankan_Tot_Resp_10000m,Sri_Lankan_Tot_Resp_1000m,Sri_Lankan_Tot_Resp_3000m,Sri_Lankan_Tot_Resp_5000m,Sri_Lankan_Tot_Resp_500m,Sth_African_Tot_Resp_10000m,Sth_African_Tot_Resp_1000m,Sth_African_Tot_Resp_3000m,Sth_African_Tot_Resp_5000m,Sth_African_Tot_Resp_500m,Tot_persons_C06_P_10000m,Tot_persons_C06_P_1000m,Tot_persons_C06_P_3000m,Tot_persons_C06_P_5000m,Tot_persons_C06_P_500m,Tot_persons_C11_P_10000m,Tot_persons_C11_P_1000m,Tot_persons_C11_P_3000m,Tot_persons_C11_P_5000m,Tot_persons_C11_P_500m,Tot_persons_C16_P_10000m,Tot_persons_C16_P_1000m,Tot_persons_C16_P_3000m,Tot_persons_C16_P_5000m,Tot_persons_C16_P_500m,Total_DS_Flat_apart_10000m,Total_DS_Flat_apart_1000m,Total_DS_Flat_apart_3000m,Total_DS_Flat_apart_5000m,Total_DS_Flat_apart_500m,Total_DS_Sep_house_10000m,Total_DS_Sep_house_1000m,Total_DS_Sep_house_3000m,Total_DS_Sep_house_5000m,Total_DS_Sep_house_500m,Vietnamese_Tot_Resp_10000m,Vietnamese_Tot_Resp_1000m,Vietnamese_Tot_Resp_3000m,Vietnamese_Tot_Resp_5000m,Vietnamese_Tot_Resp_500m,average_MVs_per_dwelling_10000m,average_MVs_per_dwelling_1000m,average_MVs_per_dwelling_3000m,average_MVs_per_dwelling_5000m,average_MVs_per_dwelling_500m,english_speaker_percentage_10000m,english_speaker_percentage_1000m,english_speaker_percentage_3000m,english_speaker_percentage_5000m,english_speaker_percentage_500m,growth_rate_10yr_10000m,growth_rate_10yr_1000m,growth_rate_10yr_3000m,growth_rate_10yr_5000m,growth_rate_10yr_500m,growth_rate_5yr_10000m,growth_rate_5yr_1000m,growth_rate_5yr_3000m,growth_rate_5yr_5000m,growth_rate_5yr_500m,higher_education_P_10000m,higher_education_P_1000m,higher_education_P_3000m,higher_education_P_5000m,higher_education_P_500m,motor_commuters_sum_10000m,motor_commuters_sum_1000m,motor_commuters_sum_3000m,motor_commuters_sum_5000m,motor_commuters_sum_500m,tradies_P_10000m,tradies_P_1000m,tradies_P_3000m,tradies_P_5000m,tradies_P_500m
34545,2.9967920377,2.91350647047,2.97309180542,2.99180674684,2.86870124447,586.334027362,470.851997635,571.214178887,513.128504507,252.657075292,1042.40325786,1134.8921199,1524.1862666,1386.01151548,528.037365398,7795.50525739,6777.81218896,7500.03479247,7153.1774055,3984.49367843,3207.28951337,2900.86053633,3251.785024,3170.69426079,1745.93654295,637.960937585,397.316035153,506.618424028,524.932307226,202.357644425,377.343644118,431.701598874,405.123408637,349.640404417,272.44688089,1376.72148869,778.354193914,1126.05493824,1294.3596624,359.315857897,2074.90782502,1095.55893131,1600.88097779,1909.63809587,523.556706227,1441.93847089,656.22188054,865.999788149,1165.33510675,371.683754432,8.44299753244,7.02806007408,12.0299316879,10.9445847704,1.80414273485,55.5279093887,60.7960408111,86.8688456481,91.3997616291,21.6052416116,280.525863892,266.050192648,257.349894078,246.596920722,179.38679067,33.8464563365,35.3446018724,34.0945575499,33.9230671344,35.9392081653,1771.40315853,1699.14978952,1803.46863394,1836.18943935,1597.66178636,324.372456637,333.032180397,337.785066987,338.804910452,322.671649234,675.461078216,683.12089851,704.030864374,724.304954869,658.17240634,138.815491545,116.62966382,148.929680821,143.098756306,59.3296241723,616.850207388,183.589384659,332.399513578,446.465731318,87.1861372498,8.16157495644,7.72948338454,7.81320757851,7.65422693487,7.85446749884,158.680661065,90.0228905269,122.246292783,141.188129877,44.3790719061,58.901175166,55.6466336983,89.0128266992,86.3774206522,18.2122987594,9215.85846218,10180.4952221,9558.51181945,8344.69666001,7276.00438883,12807.443787,12327.7988465,12723.6155158,11621.8208079,7523.59300675,17112.7645449,13460.0538129,15767.7498062,15951.5422342,7819.9591204,139.770225252,146.037396425,160.096470904,154.212738802,56.1873644579,4221.45155197,3431.30389295,4056.13707545,3948.07380005,1894.57470642,481.73300144,329.989534307,340.195046196,291.30991258,202.576148922,1.81708950234,1.84142237862,1.8276109424,1.82733007735,1.88039670134,0.48277500583,0.407182753629,0.440786892619,0.46083391916,0.383806411837,-0.387990268858,-0.649908543566,-0.667613837541,-0.621264108297,-0.616774005619,-0.801090317875,-0.863035113141,-0.84420297766,-0.834442470939,-0.884097938587,7935.61295637,7159.54660089,7293.1087368,7197.41446815,4591.68633705,6385.18752812,5921.02762049,5863.63531137,5623.48754876,3991.33975616,1813.08231798,1449.86933539,1445.09262161,1480.73703313,1046.73756552
35566,3.06509005592,3.3,3.2409400284,3.12463477378,3.3,756.61223852,626.0,648.854076986,834.735689234,626.0,997.146257796,1566.0,1400.08048465,1300.46146905,1566.0,7259.79511931,6928.0,6218.42869732,7369.18895054,6928.0,2693.56955328,2465.0,2175.29605645,2492.97287658,2465.0,706.724170234,1236.0,1037.39441417,958.881386706,1236.0,348.917712101,196.0,185.699665711,358.747318142,196.0,1372.71109687,3452.0,2611.23376865,1994.20759953,3452.0,2068.99129658,5711.0,4272.80789829,3167.37029746,5711.0,1488.1908224,4329.0,3148.49589471,2473.87923592,4329.0,6.52793840613,4.0,4.87697870883,6.34897715553,4.0,41.8705549436,90.0,69.5135019557,48.8211046463,90.0,262.079795096,534.0,391.290531031,462.077097214,534.0,33.1529040151,30.0,30.387010583,31.7299160448,30.0,1758.81042041,1846.0,1837.09992998,1826.60789856,1846.0,322.552368436,340.0,334.577191218,329.826336055,340.0,653.067282918,753.0,726.123409629,670.617345846,753.0,122.904058992,137.0,120.061940029,132.512952507,137.0,660.645881377,1684.0,1272.41378403,985.541296556,1684.0,8.61926608523,8.3,8.49393674813,8.68478919281,8.3,163.500177344,311.0,235.69505803,200.330164188,311.0,42.9168883189,40.0,32.5408770273,33.0831694021,40.0,8558.74278654,2970.0,3862.70423836,7031.70982592,2970.0,12422.8230046,11168.0,10116.875118,12339.2982654,11168.0,16513.2182546,23412.0,19398.7674424,19074.3800733,23412.0,137.126139901,27.0,29.7974708307,81.4658098483,27.0,3987.86806142,4769.0,4146.807606,4435.53213844,4769.0,801.19431809,418.0,511.174431998,848.161188077,418.0,1.82841555467,1.81912909504,1.8073351378,1.79013510666,1.81912909504,0.52889092293,0.684280428801,0.664425095906,0.616712241986,0.684280428801,-0.291253249251,-0.210727969349,-0.259046586576,-0.26266067121,-0.210727969349,-0.737625423716,-0.498580121704,-0.523101965318,-0.615366297919,-0.498580121704,8384.52747765,9465.0,8774.69641737,8498.3452517,9465.0,6814.93415286,6775.0,6412.82541803,6647.34036093,6775.0,1965.91130578,2190.0,2047.71933067,2019.5145016,2190.0
35567,2.52038063502,2.5,2.51275394991,2.52893905486,2.5,106.296874912,89.0,96.2938020129,104.72620551,89.0,98.5597570443,71.0,80.2238397146,92.4032226171,71.0,7409.64508556,7366.0,7585.25428736,7761.44515942,7366.0,6191.88101356,5915.0,6186.10971207,6455.51508299,5915.0,39.2792018208,42.0,40.4651624157,38.5086135066,42.0,108.673032468,101.0,102.81191029,103.64795274,101.0,32.9530746993,14.0,18.0066800072,24.4492437944,14.0,62.1701918655,51.0,53.7119199553,57.8072962295,51.0,20.4488409152,13.0,15.0163418408,17.8540977111,13.0,4.19523065777,7.0,6.66555007781,5.8827097968,7.0,5.60458801436,5.0,5.58349516642,6.16744903361,5.0,14.6624515713,12.0,13.4758863112,15.1099468997,12.0,43.2196727493,45.0,44.3521291952,43.5043381943,45.0,1665.50745524,1517.0,1560.92512338,1620.01470989,1517.0,326.185562714,300.0,307.902971327,318.609248785,300.0,654.551720335,564.0,590.801364057,627.086263172,564.0,90.9181696514,91.0,94.0557873199,96.3828442887,91.0,9.92837673513,0.0,1.88744779537,5.04280050317,0.0,4.97802541787,5.9,5.59412908305,5.17956185777,5.9,16.8359248634,18.0,18.2232664352,18.164476572,18.0,39.3967839854,38.0,39.4933720043,41.190761421,38.0,10731.9278483,10615.0,10966.1941646,11252.2561412,10615.0,11774.7364882,11699.0,12065.6553787,12357.3568188,11699.0,14201.1659976,13349.0,13983.9539418,14632.9573558,13349.0,50.0289803544,52.0,51.7944441232,50.077135251,52.0,4757.2829946,4751.0,4893.67243364,5001.54780488,4751.0,11.7365365565,8.0,8.66934957492,9.59799089887,8.0,1.89368021183,1.89018980813,1.89599722391,1.90286582729,1.89018980813,0.0436467045651,0.0403608736942,0.0400906434555,0.0400803076026,0.0403608736942,-0.601468154968,-0.408450704225,-0.495596788191,-0.583254648313,-0.408450704225,-0.993656337753,-0.992899408284,-0.993458705988,-0.994034772902,-0.992899408284,7870.23156658,5464.0,6276.27280972,7290.6371212,5464.0,6007.91212896,4399.0,4946.55056921,5631.61710287,4399.0,1474.38935955,1204.0,1302.57157632,1422.92546869,1204.0
35568,2.23950679432,2.2,2.2,2.2053366311,2.2,44.6359306475,55.0,55.0,53.4489526615,55.0,63.9839704797,85.0,85.0,81.8548206747,85.0,5394.5495858,6021.0,6021.0,5927.24780532,6021.0,3547.79891381,4009.0,4009.0,3939.97839344,4009.0,24.3183622302,20.0,20.0,20.6462697244,20.0,25.2421836931,31.0,31.0,30.1383070342,31.0,22.2269479856,30.0,30.0,28.8367144961,30.0,62.5597521104,83.0,83.0,79.9409899713,83.0,9.25741940049,13.0,13.0,12.4398995722,13.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.98476429257,7.0,7.0,6.69840746196,7.0,45.3950679432,45.0,45.0,45.053366311,45.0,1040.33266213,1083.0,1083.0,1077.23643842,1083.0,180.24660284,200.0,200.0,197.331684452,200.0,575.975339716,574.0,574.0,574.266831555,574.0,31.8332010312,35.0,35.0,34.5260688688,35.0,10.4089826619,13.0,13.0,12.6122381654,13.0,4.76419224827,5.1,5.1,5.05463863569,5.1,7.12109184653,10.0,10.0,9.56915351709,10.0,24.4089826619,27.0,27.0,26.6122381654,27.0,9289.73272082,10610.0,10610.0,10412.4138029,10610.0,9022.68209756,10104.0,10104.0,9942.17406102,10104.0,8850.93792933,9974.0,9974.0,9805.92678702,9974.0,74.2109184653,103.0,103.0,98.6915351709,103.0,3311.92079947,3757.0,3757.0,3690.39113374,3757.0,4.98476429257,7.0,7.0,6.69840746196,7.0,1.84949159133,1.74482669426,1.74482669426,1.75896496981,1.74482669426,0.0299642629096,0.0322786154173,0.0322786154173,0.0319659895571,0.0322786154173,-0.619930397443,-0.764705882353,-0.764705882353,-0.747769654198,-0.764705882353,-0.993145507166,-0.995011224744,-0.995011224744,-0.994759801282,-0.995011224744,3318.05762351,3579.0,3579.0,3543.75155161,3579.0,2981.24156884,3321.0,3321.0,3275.10497258,3321.0,765.06039221,850.0,850.0,838.526243144,850.0
36204,2.4666266884,2.4,2.39154991728,2.4146991722,2.4,67.8585550092,156.0,158.066482161,135.777815033,156.0,73.0173751363,173.0,177.367538773,153.164756329,173.0,4439.96760821,7849.0,7522.08532184,6738.46374821,7849.0,3077.89022582,5317.0,5284.76708237,4732.70927658,5317.0,43.2608459139,91.0,94.9098048863,82.7845203997,91.0,105.76557897,237.0,215.661874822,190.981057103,237.0,30.5814055636,102.0,87.2305564694,69.4913494369,102.0,62.303599375,207.0,172.388627683,137.34019543,207.0,121.566574254,479.0,398.367025221,305.230342864,479.0,1.22720017892,4.0,3.27438708415,2.53389069684,4.0,7.64394517772,24.0,25.1891797927,20.8009174912,24.0,3.77804848387,17.0,12.6903208997,9.1943650023,17.0,41.0198882746,40.0,39.5235234873,39.5674191482,40.0,1219.7092626,1300.0,1254.1419113,1243.10006591,1300.0,208.455015273,250.0,238.855679153,231.386866794,250.0,564.829964247,566.0,559.698736723,562.199582317,566.0,28.9950433015,45.0,48.4061282749,43.9603492361,45.0,27.3386301466,79.0,70.4188072039,58.2856546196,79.0,6.77091625212,7.0,7.59327315174,7.50832787327,7.0,7.22437446747,24.0,23.9100588802,19.425564002,24.0,10.4198278233,20.0,19.5296279676,17.7089185781,20.0,7856.89658581,12101.0,12407.3287314,11430.9655689,12101.0,7877.7838215,13447.0,13355.3816973,11996.1733575,13447.0,8330.8933349,14555.0,14319.9390814,12807.6092144,14555.0,163.586488212,385.0,376.45236275,316.076281042,385.0,2600.16879351,4388.0,4277.36535588,3848.35821499,4388.0,18.4753796387,52.0,55.146026566,46.4062513819,52.0,1.88878279631,1.74014991351,1.72318954897,1.76222646864,1.74014991351,0.0931325326852,0.141042780749,0.132354457727,0.123831103337,0.141042780749,-0.407526690283,-0.473988439306,-0.464897548091,-0.459506727371,-0.473988439306,-0.985944643005,-0.982885085575,-0.98204087268,-0.982508006395,-0.982885085575,3326.47985221,4534.0,4690.69110515,4500.16358086,4534.0,3490.12474093,4948.0,4960.55104611,4720.27533103,4948.0,759.008973099,951.0,1010.23397754,985.630615391,951.0
36281,2.44687251441,2.5,2.5,2.5,2.5,45.0296639999,35.0,35.0,35.0,35.0,31.9429024317,20.0,20.0,20.0,20.0,4463.97141719,4011.0,4011.0,4011.0,4011.0,3348.00184325,3028.0,3028.0,3028.0,3028.0,32.6103765049,21.0,21.0,21.0,21.0,34.1258769334,23.0,23.0,23.0,23.0,13.1154434672,13.0,13.0,13.0,13.0,22.9888082037,21.0,21.0,21.0,21.0,16.3357758881,14.0,14.0,14.0,14.0,2.96820630216,3.0,3.0,3.0,3.0,2.6236497713,3.0,3.0,3.0,3.0,1.14711860686,0.0,0.0,0.0,0.0,43.2723366463,43.0,43.0,43.0,43.0,1311.34934833,1356.0,1356.0,1356.0,1356.0,234.238634251,250.0,250.0,250.0,250.0,578.013444545,599.0,599.0,599.0,599.0,53.051662923,48.0,48.0,48.0,48.0,3.586978671,3.0,3.0,3.0,3.0,6.22119170271,5.0,5.0,5.0,5.0,9.98148334751,9.0,9.0,9.0,9.0,8.66736108337,7.0,7.0,7.0,7.0,7143.47790252,6131.0,6131.0,6131.0,6131.0,7990.1233142,7073.0,7073.0,7073.0,7073.0,8487.95892322,7641.0,7641.0,7641.0,7641.0,67.3882235034,44.0,44.0,44.0,44.0,2953.7255174,2675.0,2675.0,2675.0,2675.0,4.54012352899,3.0,3.0,3.0,3.0,1.97893712957,2.05168893838,2.05168893838,2.05168893838,2.05168893838,0.0431018503169,0.0382174587505,0.0382174587505,0.0382174587505,0.0382174587505,0.0208958492295,0.05,0.05,0.05,0.05,-0.990259749537,-0.993064729194,-0.993064729194,-0.993064729194,-0.993064729194,3465.08844261,2918.0,2918.0,2918.0,2918.0,2905.33000489,2434.0,2434.0,2434.0,2434.0,886.401271804,746.0,746.0,746.0,746.0
36678,2.82682354762,2.7,2.72982293051,2.81251731308,2.7,247.650332507,200.0,207.481027389,245.001702711,200.0,264.343668711,274.0,256.531167364,272.912078588,274.0,9826.3482095,10677.0,9905.17975326,9986.31450784,10677.0,5228.21148,6007.0,5578.57200837,5277.72621498,6007.0,383.92071589,281.0,321.452095303,391.150654917,281.0,331.666856189,293.0,264.276241641,318.674696629,293.0,283.757107819,176.0,222.688224756,287.086227791,176.0,547.881019202,313.0,393.630834969,534.0801866,313.0,373.919623916,300.0,320.674298549,387.221363632,300.0,4.64362792977,7.0,5.92504332208,4.80381775717,7.0,15.7718007122,14.0,17.1487472565,17.6691910926,14.0,93.8610153808,51.0,51.6472631693,82.9189716587,51.0,33.9241971366,35.0,34.4853186728,33.7516562826,35.0,1544.98885494,1385.0,1421.38605456,1495.39321475,1385.0,287.657083688,260.0,266.365279416,279.443931502,260.0,621.565800194,547.0,565.21155891,596.617968924,547.0,136.348587401,161.0,146.227374537,139.130839856,161.0,228.844354784,79.0,144.803247163,218.694744734,79.0,8.23093301541,9.7,9.47951676578,8.89891419123,9.7,111.856188849,64.0,76.8073195224,106.981540398,64.0,40.6286697189,37.0,33.9965211286,36.6572936338,37.0,12015.5624583,15162.0,13057.0585106,12207.2543975,15162.0,14399.9127048,17703.0,15542.4130504,14780.4595153,17703.0,17651.3655481,18906.0,17925.0054579,17942.4250417,18906.0,77.9017546908,10.0,16.3409180409,24.7043349607,10.0,5091.73865183,5728.0,5355.81494911,5224.58418282,5728.0,135.271113726,150.0,134.845802406,143.738857974,150.0,1.932722147,1.87203049759,1.8659061558,1.90291102884,1.87203049759,0.22568308346,0.194141689373,0.206708182854,0.231610021819,0.194141689373,0.452354496562,0.0255474452555,0.253072282038,0.43324786847,0.0255474452555,-0.92656748539,-0.953221241884,-0.942377351261,-0.925886520258,-0.953221241884,7054.8380551,6001.0,6366.2427114,6624.12267398,6001.0,6790.89233255,5883.0,6123.41098112,6407.53860168,5883.0,1864.00352259,1666.0,1735.08944724,1785.84476093,1666.0
37015,2.52614571375,2.44255772581,2.48432294267,2.53096796294,2.41087928276,808.900521052,1458.88077563,1110.3426895,862.108997315,1257.94812078,1089.48776988,1919.48787416,1358.19896359,1102.0783911,1867.66681873,6653.50072336,5066.8588041,5339.61071408,6694.58410574,4885.26246035,3043.03730552,2556.52835534,2737.51694754,3096.92265437,2510.58848668,242.580897997,287.592658098,232.040537009,195.877715228,259.466000594,666.594907766,364.220333818,410.971982779,588.563909166,377.394823483,398.695963346,674.847970253,512.083296095,419.667687496,640.579065834,534.083696749,794.205331016,619.465528954,530.528879204,746.566124541,743.447261025,700.799747827,637.47233343,541.114387835,573.268360755,22.9709043772,11.9767950974,11.9016433722,12.5198072683,12.0064706465,55.1011837475,69.0363945909,47.8648796862,46.770404585,71.1715291556,270.544964179,48.5103505796,61.454147887,116.831868714,51.1327052768,35.7574512848,32.4189291887,33.8125220884,35.7766325805,32.5271982069,1936.10573076,1899.13850292,1961.80600946,2000.78526819,1925.29731669,356.251130834,335.784681127,330.049414318,342.838981552,346.903874484,692.354854739,664.315916512,688.759748777,709.588957406,705.242920278,103.146540069,101.856517304,99.5789469062,100.833983107,103.058235818,120.218285384,53.2698951261,54.0933612309,65.5399802326,43.6181178101,7.80277215489,9.03271492685,8.39750214315,7.40425941594,8.35480627582,85.0691516993,79.8099766597,69.7776380814,76.8230391917,74.5922352242,29.62220697,23.501723814,24.2439173401,28.7513814606,23.6051765172,12229.0538935,10116.4756395,11137.604721,12668.7403522,9505.49074269,13263.5684819,12111.7253075,12064.7734737,13576.4914149,11382.5328589,14739.9455711,14606.4339932,13620.3353248,14419.4062752,13872.9434598,1189.38101747,1865.83769435,1368.54076405,1156.04128278,1978.9281386,2921.50127334,1992.81097854,2305.19978924,2857.27815114,1785.93824374,1002.87949091,2081.69273644,1604.51759439,1206.98032604,1728.71188516,1.50354388011,1.3632225979,1.42368991418,1.51579946408,1.35877211241,0.432994544933,0.533721804559,0.466968843535,0.412965029788,0.51141718277,-0.777344083427,-0.850172193339,-0.829155710445,-0.822265170237,-0.86107479236,-0.92028329802,-0.887506564323,-0.915236858271,-0.936750853318,-0.896651322202,7887.26774811,6769.1267498,7010.47588329,7985.61777242,6719.95492784,4836.35558867,4056.05373471,4451.2080077,5369.67133962,3895.17697091,1222.85030303,1126.83044014,1110.83467754,1208.66303709,1065.20007682
37030,2.77533492041,2.93322905075,2.85051288827,2.82417399939,2.94441666438,798.082561403,1949.74481498,1727.02505381,1364.75765535,1778.29676884,665.469259432,997.320049583,1020.85849177,961.473368437,941.436369107,6307.45807643,6855.44905179,8320.55052317,7889.77402883,7123.00858966,2057.7584739,1421.57709179,1894.61548288,1988.05273054,1483.58155236,344.345842064,323.756408641,328.287345108,337.951839962,315.174627182,459.22895537,504.276211679,658.015111826,637.588478006,596.259974647,372.128256323,299.21750762,313.207036609,328.007064125,274.373685046,580.743975393,535.119478868,566.874050357,539.032330933,521.441914267,803.712083951,674.413242488,607.183305526,617.486155682,703.687537807,6.08930331732,2.44519641458,3.27442714522,3.77227824656,1.91515635116,22.6325358526,8.14744171777,12.1329470808,18.5606100386,7.81314951303,230.403473123,163.876554935,162.903466341,148.425575294,202.2777033,35.5090443903,36.5160122748,38.2941050354,38.1275600266,36.8439834241,1814.24920561,1547.44311617,1680.05593768,1733.48211963,1537.68572054,338.030309306,301.61931707,313.758259185,321.759929197,303.801134846,637.98743253,461.542995277,493.183113882,525.098533797,467.782759169,62.7858132233,38.0536450856,45.7173558441,51.4510724534,41.2020610777,189.929376765,334.568153954,334.716447534,255.316402869,308.406764515,7.80689380751,11.3776299026,10.0320570256,9.27968192895,10.8991626374,114.684815486,101.725079269,91.2790529217,92.338000716,118.134104508,19.5248205233,7.77243687566,12.7033088004,14.2215305644,8.23672819726,10394.9320103,12939.8112398,14206.8631283,12851.5434961,13356.588441,11530.6410818,13092.4372827,14421.2090153,13420.3525288,13345.7451205,12783.9489459,13700.8085369,15304.8480005,14366.6147813,13758.5625162,374.605621098,208.750540851,221.820679746,234.830416551,166.114911848,2907.19321935,3640.94648523,4086.3120885,3717.64285609,3724.75711638,1032.17161622,3123.70280378,2750.80491292,2104.32685323,2830.18908543,1.82524513743,1.79116957834,1.77492243845,1.78157454256,1.84073375287,0.463484373221,0.670961168621,0.607686017935,0.565779087892,0.649556839227,-0.482551842653,-0.675373608727,-0.678420321958,-0.648506291431,-0.665219405661,-0.832659738044,-0.772255468585,-0.826726136214,-0.830008613569,-0.787558272965,5737.67331205,4228.72848935,5609.28582022,5801.18738079,4280.10822327,4735.82963018,4018.3327555,5034.03630686,5115.65101928,4127.5208339,1151.30598734,1136.68983805,1295.3755882,1276.67678336,1137.55429041
37031,2.81532700027,2.63191608092,2.61451603235,2.64309980845,2.6544373665,267.191429179,159.404522163,158.627167356,183.677636415,161.237891854,406.69060666,199.994347296,202.871533376,229.512841155,197.702635183,8027.18750241,6699.0835543,6753.42058499,7158.26485818,6651.87428477,4044.05620564,3555.51536802,3488.94476963,3647.93721432,3642.82959953,373.46100226,176.453674258,176.856447043,218.967229613,177.943287131,292.450409251,243.478493296,268.515461365,289.999786893,214.488335063,763.816202112,267.551978446,270.617302504,358.277707852,268.354077686,1139.22784978,439.334481494,432.919588587,556.8126591,453.313925384,596.336048454,253.268371288,248.740313088,304.399483787,260.716435656,6.2968844874,4.39886945923,4.81112548625,5.49245613949,3.94052703658,30.587149805,20.3497173648,20.4652547538,21.2979096566,20.2351317591,81.7894149303,43.2570658798,40.8235427426,42.2773697179,46.1217060214,35.3741855125,37.3616783815,37.7155526794,37.2061952717,36.91125267,1588.79563969,1519.40391694,1525.45243283,1532.16483461,1512.98535055,295.151404242,280.340419595,280.559569682,282.706063155,280.227813168,663.020975472,657.702376994,653.801687084,648.72387364,662.431846965,137.423302379,108.311870678,104.627395901,112.524683422,113.124466116,344.693322142,142.109609597,140.226973059,174.229222387,146.005520189,7.75030746717,7.32979020231,7.28775841248,7.518123154,7.38609341624,98.6911353854,37.1474562833,38.5365474873,51.3158741076,36.1161858323,42.2973308757,32.0,32.0939172311,33.4386804335,32.0,10778.9382345,10573.3888003,10507.0337853,10669.451407,10649.9319849,12722.3802636,10727.0582493,10708.4673778,11291.9676759,10770.9445362,15047.9436916,11642.5345344,11629.5666981,12500.761935,11697.0772826,97.4040989516,96.3497173648,96.198177628,89.1919131404,96.2351317591,4190.71338539,3374.92775111,3340.78685317,3576.54956701,3426.72044487,99.2650670936,56.5406730386,59.986542692,70.9473231713,52.7593480518,1.85535889489,1.87745164554,1.86424956366,1.83968448708,1.89235223867,0.304715858368,0.219463348296,0.226205914718,0.24659306291,0.212311405852,-0.0817073319508,-0.117706691998,-0.128234286498,-0.045947806182,-0.0999447884621,-0.907651876416,-0.950371843181,-0.949309473574,-0.939975055285,-0.951152453808,6625.20048549,4467.51355907,4443.31613764,4936.60072862,4522.91592158,5691.76326683,4106.27999144,4068.47981841,4436.37677501,4170.69086818,1630.45069272,1193.23607879,1164.94849032,1259.18621244,1231.86008354
