"osm_id","name","access","active_traffic_management","admin_name","alt_name","bicycle","bridge","bridge.name","bridge_ref","carriageway_ref","carriageway_ref.backward","carriageway_ref.forward","change","change.lanes","check_date","construction_contract_name","cycleway","cycleway.both","destination","destination.colour","destination.lanes","destination.ref","destination.ref.lanes","destination.ref.to","destination.symbol","destination.symbol.lanes","embankment","enforcement.maxspeed","foot","from.motorway","hazard","highway","highway_1","incline","int_ref","is_in","junction.ref","lane_markings","lanes","lanes.backward","lanes.forward","layer","lit","maxheight","maxheight.signed","maxspeed","maxspeed.advisory","maxspeed.enforcement","maxspeed.type","maxspeed.variable","mkgmap.flare.check","motor_vehicle","national_highways.area","note","old_ref","oneway","opening_date","operator","operator.wikidata","placement","placement.forward","project_name","proposed.active_traffic_management","ref","shoulder","shoulder.surface","sidewalk","smoothness","source","source.bridge","source.destination","source.lit","source.maxspeed","source.operator","start_date","surface","traffic_calming","tunnel","turn","turn.lanes","turn.lanes.forward","width","start_longitude","start_latitude","end_longitude","end_latitude"
"2318238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The North;Peterborough",NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,NA,NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,"GPS",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2202693,51.9286572,-0.2196022,51.9293261
"2318239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hitchin;Stevenage North;Luton Airport",NA,NA,"A602",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,NA,NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006","transition",NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2176214,51.9324375,-0.2178525,51.9315861
"2481864",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brackley;Ardley & Fewcott;Services",NA,NA,"B430",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"10",NA,"2",NA,NA,NA,"no",NA,NA,"70 mph","50 mph",NA,"GB:motorway","no",NA,NA,"DBFO30",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-1.2027017,51.94235,-1.204501,51.9452768
"2481865",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The Midlands;Banbury;Coventry & Warwick;Birmingham",NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"10",NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph","50 mph",NA,"GB:motorway","no",NA,NA,"DBFO30",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-1.207158,51.9469701,-1.2065303,51.9463567
"2481869",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brackley;Services;Bicester North",NA,NA,"A43;B430;B4100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"10",NA,"1",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO30",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,"survey",NA,NA,NA,"survey",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-1.2109589,51.9551415,-1.2054914,51.9519224
"2482949",NA,NA,"no",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,"Birmingham;Stratford;Warwick;Banbury;Northampton",NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,"E 05",NA,"9",NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO30",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,"asphalt",NA,NA,NA,"merge_to_right|merge_to_right",NA,NA,-1.1997381,51.8694511,-1.2009096,51.874282
"2482950",NA,NA,"no",NA,NA,NA,NA,NA,NA,"L",NA,NA,NA,NA,NA,NA,NA,NA,"Bicester Central;Bicester Village;Park And Ride;Oxford;Aylesbury;Newbury",NA,NA,"A41;A34",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,"E 05",NA,"9",NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO30",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,"asphalt",NA,NA,NA,"left;through|through|through",NA,NA,-1.2006229,51.8735606,-1.1980876,51.8696077
"2482951",NA,NA,"no",NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,"Thame;Oxford;High Wycombe;London",NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"9",NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO30",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-1.1971919,51.8686976,-1.1970694,51.8679961
"2646463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ware;Stevenage",NA,NA,"A602",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006","transition",NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2078013,51.8899051,-0.2072858,51.8894751
"2646464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.207265,51.8878211,-0.2073072,51.8884213
"2646465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stevenage",NA,NA,"A602",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006","transition",NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2052151,51.8850147,-0.2057084,51.8857239
"2646466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2054355,51.8873756,-0.2055247,51.8869146
"2646780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2095463,51.8254988,-0.210428,51.8249792
"2815668",NA,NA,"yes",NA,NA,NA,"yes",NA,"160","L",NA,NA,NA,NA,NA,NA,NA,NA,"Aylesbury;Hemel Hempstead;Watford",NA,NA,"A41",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"20",NA,"2",NA,NA,"1","yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4407362,51.7028809,-0.441564,51.7020545
"2817034",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"London",NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"2",NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO30",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none|merge_to_left",NA,NA,-0.6264597,51.5949313,-0.6255198,51.5942903
"2817035",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaconsfield;Amersham;Slough",NA,NA,"A355",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"2",NA,"3",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO30",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6251013,51.5930237,-0.6266909,51.5934714
"2817036",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Birmingham;Wycombe;Oxford",NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"2",NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO30",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,"Beaconsfield Bypass",NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,"none|merge_to_left",NA,NA,-0.6287446,51.5938067,-0.6314233,51.5951162
"2817037",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaconsfield;Amersham;Slough",NA,NA,"A355",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"2",NA,"4",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO30",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,"Beaconsfield Bypass",NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,"slight_left|slight_left|through|through",NA,NA,-0.6295491,51.5953383,-0.6277264,51.5951985
"2894926",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(M1, M4);Watford;Heathrow",NA,NA,"M25",NA,NA,"airport",NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes","default",NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.1285408,51.6811803,0.1248816,51.678308
"2914122",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.1711481,51.6874054,-0.1642217,51.687915
"2916417",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO30",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.7700957,51.6124452,-0.76956,51.6127757
"2916418",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Birmingham;Stokenchurch;Oxford",NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"4",NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO30",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7696277,51.6117576,-0.7771658,51.610845
"2954511",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8492485,51.2969015,-0.8532063,51.2960951
"2989523",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Wales;Swindon",NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3109498,51.4520955,-1.3122265,51.452313
"2989524",NA,NA,"no",NA,NA,NA,NA,NA,NA,"L",NA,NA,NA,NA,NA,NA,NA,NA,"Newbury;Oxford",NA,NA,"A34",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3209789,51.4529615,-1.3170594,51.4529609
"3018316",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.759144,51.3176044,-0.7595237,51.3171929
"3018317",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7540759,51.3172021,-0.7552739,51.3167173
"3033652",NA,NA,"no",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P174-0076 on 2012-02-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.860902,51.4337001,-0.8527541,51.4331645
"3033653",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Newbury;Reading (Cen. S&W);South Wales",NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P174-0075 on 2012-02-19",NA,NA,NA,"concrete",NA,NA,NA,NA,NA,NA,-0.8544106,51.4302751,-0.8599594,51.4280017
"3033654",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,"London",NA,NA,"M4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes","default",NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8584664,51.4306365,-0.854434,51.4316591
"3033656",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,"Reading (E);Wokingham;Bracknell",NA,NA,"A329(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"signposts","P174-0075 on 2012-02-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8624459,51.4270206,-0.8599831,51.4286527
"3085412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"2",NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.238066,51.7407153,-0.2377689,51.7376946
"3092592",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"GC",NA,NA,NA,NA,NA,NA,NA,NA,"Brighton;Crawley;Gatwick",NA,NA,"M23 (S)",NA,NA,"airport",NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes","default",NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,"yes",NA,NA,NA,"Bing",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.1117391,51.2599316,-0.1253267,51.2606805
"3092593",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"CG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,"yes",NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.1278908,51.2613635,-0.1283148,51.2634208
"3127656",NA,NA,"no",NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006","transition",NA,NA,NA,"M1","no",NA,NA,"excellent","Bing Aerial Imagery (2022-04-21)",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.3825093,51.7053506,-0.3823656,51.7054053
"3127671",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"no","default",NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.7928715,51.3027064,-0.798577,51.3006678
"3127674",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.7968122,51.3046081,-0.7959284,51.3042601
"3186827",NA,NA,"no",NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,NA,"Aylesbury;Watford",NA,NA,"A41",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.364533,51.6691863,-0.3672259,51.6703532
"3186832",NA,NA,"no",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,"The North;St. Albans",NA,NA,"M1 North",NA,NA,NA,NA,"yes",NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.3702318,51.6715888,-0.3703582,51.6722188
"3189211",NA,NA,"no",NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1732124,51.2118313,-1.1750912,51.2106151
"3189218",NA,NA,"no",NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2047649,51.2001777,-1.211884,51.1985095
"3190914",NA,NA,"no",NA,NA,NA,NA,NA,NA,"HG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes","default",NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,"yes",NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.1351619,51.2697784,-0.1283352,51.2668017
