"osm_id","name","highway","lanes","oneway","maxspeed","ref","road_type","start_longitude","start_latitude","end_longitude","end_latitude"
"4868869",NA,"motorway","2","yes","70 mph","M2","motorway",0.6762977,51.3246075,0.6644517,51.3290463
"4868870",NA,"motorway","3","yes","70 mph","M2","motorway",0.6611501,51.3304353,0.6645652,51.3291641
"4902300",NA,"motorway","3","yes","70 mph","M40","motorway",-1.3181493,52.07881,-1.3177322,52.0784068
"4902302",NA,"motorway","3","yes","70 mph","M40","motorway",-1.3178806,52.0782888,-1.3182984,52.0786908
"4961285",NA,"motorway","2","yes","50 mph","M25","motorway",0.1478075,51.2940785,0.1475313,51.2934802
"4961286",NA,"motorway","2","yes","70 mph","M25","motorway",0.1431199,51.2917074,0.1445863,51.2967627
"4961287",NA,"motorway","2","yes","70 mph","M25","motorway",0.1431422,51.2911137,0.144337,51.2864855
"4961288",NA,"motorway","2","yes","70 mph","M25","motorway",0.1429581,51.2910681,0.1431199,51.2917074
"4961289",NA,"motorway","2","yes","70 mph","M25","motorway",0.1436228,51.2927308,0.1433176,51.2917861
"5034477",NA,"motorway","3","yes","70 mph","M3","motorway",-0.8706088,51.2938696,-0.8699468,51.2939723
"5034479",NA,"motorway","3","yes","70 mph","M3","motorway",-0.8009732,51.3019913,-0.86989,51.2938345
"5108064",NA,"motorway","3","yes","70 mph","A1(M)","motorway",-0.21041,51.8263087,-0.2101481,51.8269253
"5108065",NA,"motorway","3","yes","70 mph","A1(M)","motorway",-0.2099303,51.826897,-0.2102862,51.8260896
"5108068",NA,"motorway","4","yes","70 mph","A1(M)","motorway",-0.2090483,51.8301458,-0.2092946,51.829176
"5108069",NA,"motorway","3","yes","70 mph","A1(M)","motorway",-0.2089624,51.8305343,-0.2090483,51.8301458
"5108070",NA,"motorway","3","yes","70 mph","A1(M)","motorway",-0.2101481,51.8269253,-0.209302,51.8300739
"5108071",NA,"motorway","3","yes","70 mph","A1(M)","motorway",-0.209302,51.8300739,-0.2091735,51.8305812
"5108091",NA,"motorway","3","yes","70 mph","A1(M)","motorway",-0.2091735,51.8305812,-0.2090321,51.8311387
"5108092",NA,"motorway","2","yes","70 mph","A1(M)","motorway",-0.20829,51.8334008,-0.2081491,51.8337395
"5108093",NA,"motorway","3","yes","70 mph","A1(M)","motorway",-0.2079075,51.8338248,-0.2080586,51.8334816
"5108094",NA,"motorway","3","yes","70 mph","A1(M)","motorway",-0.2080586,51.8334816,-0.2084854,51.8322969
"5185197",NA,"motorway","2","yes","70 mph","M2","motorway",0.726979,51.3027051,0.732211,51.3006114
"5185198",NA,"motorway","2","yes","70 mph","M2","motorway",0.7255895,51.3032599,0.726979,51.3027051
"5185200",NA,"motorway","2","yes","70 mph","M2","motorway",0.7268716,51.3026268,0.7254572,51.3031769
"5186215",NA,"motorway","3","yes","70 mph","M2","motorway",0.4682939,51.3837443,0.4711062,51.3809268
"5229103",NA,"motorway","2","yes","70 mph","M11","motorway",0.1932888,52.0757213,0.1881108,52.0701142
"5229104",NA,"motorway","2","yes","70 mph","M11","motorway",0.1861816,52.0668328,0.1859514,52.0642763
"5229133",NA,"motorway","2","yes","70 mph","M11","motorway",0.184031,52.0626782,0.189018,52.0590108
"5229134",NA,"motorway","2","yes","70 mph","M11","motorway",0.1835739,52.0628951,0.184031,52.0626782
"5229148",NA,"motorway","2","yes","70 mph","M11","motorway",0.1879765,52.0701678,0.1931377,52.075765
"5229149",NA,"motorway","2","yes","70 mph","M11","motorway",0.1860312,52.0670508,0.1862236,52.0674586
"5229150",NA,"motorway","2","yes","70 mph","M11","motorway",0.1863223,52.0672321,0.1861816,52.0668328
"5229194",NA,"motorway","2","yes","70 mph","M11","motorway",0.1850219,52.0652057,0.1860312,52.0670508
"5554078",NA,"motorway","2","yes","70 mph","M11","motorway",0.1848341,52.0649476,0.1850219,52.0652057
"5554080",NA,"motorway","2","yes","70 mph","M11","motorway",0.1859514,52.0642763,0.1860605,52.063703
"5554089",NA,"motorway","2","yes","70 mph","M11","motorway",0.1964386,52.0801946,0.1935329,52.0760033
"5554090",NA,"motorway","2","yes","70 mph","M11","motorway",0.1935329,52.0760033,0.1932888,52.0757213
"5554091",NA,"motorway","2","yes","70 mph","M11","motorway",0.1933961,52.0760585,0.1961376,52.0800954
"5554092",NA,"motorway","2","yes","70 mph","M11","motorway",0.1931377,52.075765,0.1933961,52.0760585
"5554179",NA,"motorway","2","yes","70 mph","M11","motorway",0.1671712,52.0681455,0.1103416,52.140187
"5663393",NA,"motorway","2","yes","70 mph","M1","motorway",-0.2321402,51.5739008,-0.2304095,51.5732739
"6173716",NA,"motorway","3","no","70 mph","A1(M)","motorway",-0.2228537,51.7788093,-0.222655,51.7787754
"6173719",NA,"motorway","3","no","70 mph","A1(M)","motorway",-0.2234108,51.7789074,-0.2228537,51.7788093
"7645196",NA,"motorway","1","yes","70 mph","A1(M)","motorway",-0.2234108,51.7789074,-0.2238345,51.7788445
"7978801",NA,"motorway","3","yes","70 mph","M1","motorway",-0.4370876,51.8669953,-0.4368293,51.8666918
"7978803",NA,"motorway","3","yes","70 mph","M1","motorway",-0.4371184,51.8667377,-0.4373926,51.8670553
"8124674",NA,"motorway","2","yes","40 mph","M4","motorway",-0.3105547,51.4895565,-0.2841527,51.4923622
"8164257",NA,"motorway","1","yes","70 mph","A1(M)","motorway",-0.2219793,51.7784013,-0.2221716,51.7785655
"10130964",NA,"motorway","3","yes","70 mph","M4","motorway",-1.1108223,51.4601454,-1.1244297,51.4592847
"10503271",NA,"motorway","4","yes","70 mph","M25","motorway",-0.0564891,51.2586082,-0.0243366,51.266459
"10503274",NA,"motorway","3","yes","70 mph","M25","motorway",-0.0656556,51.2589724,-0.065156,51.2590038
"10503283",NA,"motorway","3","yes","70 mph","M25","motorway",-0.065668,51.2588355,-0.0695524,51.2585125
"10503288",NA,"motorway","4","yes","70 mph","M25","motorway",-0.0329695,51.2613252,-0.0540405,51.2581199
"10503497",NA,"motorway","2","yes","70 mph","M23","motorway",-0.127535,51.2629265,-0.1284127,51.265068
"10503499",NA,"motorway","2","yes","70 mph","M23","motorway",-0.1271849,51.2623785,-0.1250018,51.2571663
"10503500",NA,"motorway","2","yes","70 mph","M23","motorway",-0.1351619,51.2697784,-0.1282464,51.2651038
"10660889",NA,"motorway","4","yes","70 mph","M25","motorway",0.058105,51.2726564,0.0588014,51.2726985
"10660898",NA,"motorway","4","yes","70 mph","M25","motorway",0.0588014,51.2726985,0.0955575,51.2802444
"10660905",NA,"motorway","4","yes","70 mph","M25","motorway",0.0584229,51.2725147,0.0153313,51.267639
"10935128",NA,"motorway","4","yes","70 mph","M25","motorway",0.2089144,51.4028063,0.208623,51.4024812
"10935129",NA,"motorway","4","yes","70 mph","M25","motorway",0.208623,51.4024812,0.2056098,51.3997095
"10935131",NA,"motorway","4","yes","70 mph","M25","motorway",0.2083444,51.4024957,0.2086281,51.4028028
"10935137",NA,"motorway","4","yes","70 mph","M25","motorway",0.2086281,51.4028028,0.2098169,51.4041771
"14086621",NA,"motorway","2","yes","70 mph","M3","motorway",-1.2512053,51.1236609,-1.2510473,51.1239787
"14086623",NA,"motorway","2","yes","70 mph","M3","motorway",-1.2508851,51.1239447,-1.2510425,51.1236393
"14086624",NA,"motorway","2","yes","70 mph","M3","motorway",-1.2540906,51.118193,-1.2821358,51.0901255
"14394795",NA,"motorway","4","yes","70 mph","M25","motorway",-0.3408068,51.3156894,-0.3547773,51.3132874
"14394798",NA,"motorway","4","yes","70 mph","M25","motorway",-0.3276156,51.3121619,-0.3280926,51.3124519
"14394810",NA,"motorway","4","yes","70 mph","M25","motorway",-0.3281583,51.3127156,-0.3276573,51.3124234
"15088303",NA,"motorway","3","yes","70 mph","M25","motorway",-0.5384152,51.4023428,-0.5392255,51.4040182
"15242697",NA,"motorway","5","yes","70 mph","M25","motorway",-0.533662,51.4379448,-0.5338669,51.4377944
"15242698",NA,"motorway","5","yes","70 mph","M25","motorway",-0.536946,51.435355,-0.539193,51.432619
"15259133",NA,"motorway","3","yes","70 mph","M25","motorway",-0.2271928,51.6858544,-0.2202778,51.684385
"16127991",NA,"motorway","2","yes","70 mph","M23","motorway",-0.1511994,51.1597379,-0.1508757,51.159772
"16127994",NA,"motorway","2","yes","70 mph","M23","motorway",-0.1508757,51.159772,-0.1492481,51.1599195
"16128001",NA,"motorway","3","yes","50 mph","M23","motorway",-0.1508186,51.15966,-0.151146,51.1596276
"16128006",NA,"motorway","3","yes","50 mph","M23","motorway",-0.151146,51.1596276,-0.1527623,51.1594888
"16438678",NA,"motorway","3","yes","70 mph","M25","motorway",-0.2304224,51.6871399,-0.2301512,51.6870082
"16438680",NA,"motorway","3","yes","70 mph","M25","motorway",-0.2272967,51.6857214,-0.2275778,51.6858174
"16438689",NA,"motorway","4","yes","70 mph","M25","motorway",-0.2514521,51.7050805,-0.251233,51.7049695
"16438691",NA,"motorway","4","yes","70 mph","M25","motorway",-0.251233,51.7049695,-0.2458775,51.7022771
"16438692",NA,"motorway","4","yes","70 mph","M25","motorway",-0.2517586,51.7050399,-0.2695727,51.7147971
"16438693",NA,"motorway","4","yes","70 mph","M25","motorway",-0.25154,51.7049238,-0.2517586,51.7050399
"16440700",NA,"motorway","4","yes","70 mph","M25","motorway",-0.2080784,51.6847977,-0.2139762,51.6834473
"16440701",NA,"motorway","4","yes","70 mph","M25","motorway",-0.2048976,51.6857474,-0.205222,51.6856846
"16440702",NA,"motorway","4","yes","70 mph","M25","motorway",-0.2049225,51.6860273,-0.2046247,51.6860678
"16440703",NA,"motorway","4","yes","70 mph","M25","motorway",-0.2046247,51.6860678,-0.1859065,51.6841608
"16440704",NA,"motorway","4","yes","70 mph","M25","motorway",-0.1836115,51.6838715,-0.1830213,51.6838322
"16442369",NA,"motorway","4","yes","70 mph","M25","motorway",-0.1596451,51.6871915,-0.1636482,51.6877566
"16442370",NA,"motorway","4","yes","70 mph","M25","motorway",-0.1595372,51.6871642,-0.1596451,51.6871915
"16442371",NA,"motorway","4","yes","70 mph","M25","motorway",-0.1595957,51.6873369,-0.1594903,51.6873105
"16442374",NA,"motorway","4","yes","70 mph","M25","motorway",-0.1543543,51.6858986,-0.146534,51.6855915
"16535639",NA,"motorway","4","yes","70 mph","M25","motorway",-0.0243366,51.266459,-0.0237581,51.2667016
"16535661",NA,"motorway","4","yes","70 mph","M25","motorway",-0.0237581,51.2667016,-0.0170068,51.2685986
"16535663",NA,"motorway","4","yes","70 mph","M25","motorway",-0.0235043,51.2666225,-0.0241704,51.2663443
"16535959",NA,"motorway","4","yes","70 mph","M25","motorway",-0.0165315,51.2685226,-0.0169489,51.2684519
"16535970",NA,"motorway","4","yes","70 mph","M25","motorway",-0.0169489,51.2684519,-0.0235043,51.2666225
"16535981",NA,"motorway","4","yes","70 mph","M25","motorway",-0.0170068,51.2685986,-0.0163922,51.2686993
"16535993",NA,"motorway","4","yes","70 mph","M25","motorway",-0.0163922,51.2686993,0.0067367,51.2679204
"16536183",NA,"motorway","4","yes","70 mph","M25","motorway",0.0067367,51.2679204,0.007201,51.2678768
"16536187",NA,"motorway","4","yes","70 mph","M25","motorway",0.0069106,51.2677513,-0.0165315,51.2685226
"16536193",NA,"motorway","4","yes","70 mph","M25","motorway",0.0073253,51.2677121,0.0069106,51.2677513
"16536296",NA,"motorway","4","yes","70 mph","M25","motorway",0.007201,51.2678768,0.0147333,51.2677554
"16536360",NA,"motorway","4","yes","70 mph","M25","motorway",0.0147333,51.2677554,0.0153856,51.267791
"16536371",NA,"motorway","4","yes","70 mph","M25","motorway",0.0153313,51.267639,0.0146667,51.267597
"16536383",NA,"motorway","4","yes","70 mph","M25","motorway",0.0153856,51.267791,0.058105,51.2726564
"16551207",NA,"motorway","4","yes","70 mph","M25","motorway",0.0591426,51.2725619,0.0584229,51.2725147
"16553447",NA,"motorway","2","yes","70 mph","M26","motorway",0.1714593,51.3002908,0.1723848,51.3005044
"16553451",NA,"motorway","2","yes","70 mph","M26","motorway",0.1715502,51.3002075,0.1491884,51.2936732
"16553456",NA,"motorway","2","yes","70 mph","M26","motorway",0.1723848,51.3005044,0.1778117,51.3017574
"16553460",NA,"motorway","2","yes","70 mph","M26","motorway",0.1724226,51.3004082,0.1715502,51.3002075
"16556612",NA,"motorway","2","yes","70 mph","M26","motorway",0.285862,51.302279,0.3246768,51.3006107
"16556615",NA,"motorway","2","yes","70 mph","M26","motorway",0.2858439,51.3021714,0.2856159,51.3021321
"16556618",NA,"motorway","2","yes","70 mph","M26","motorway",0.2856159,51.3021321,0.2518995,51.3011209
"16556624",NA,"motorway","2","yes","70 mph","M26","motorway",0.285636,51.3022412,0.285862,51.302279
"16556865",NA,"motorway","2","yes","70 mph","M26","motorway",0.3337996,51.3016926,0.2858439,51.3021714
"16556934",NA,"motorway","2","yes","70 mph","M26","motorway",0.3363983,51.3023724,0.3452508,51.3043159
"16557063",NA,"motorway","2","yes","70 mph","M26","motorway",0.3578492,51.3085581,0.3695748,51.3087431
"16557066",NA,"motorway","2","yes","70 mph","M26","motorway",0.3530046,51.3066208,0.3542953,51.3072069
"16558575",NA,"motorway","3","yes","70 mph","M20","motorway",0.2680032,51.3608177,0.2677208,51.3610763
"16558583",NA,"motorway","3","yes","70 mph","M20","motorway",0.267923,51.3611959,0.2681923,51.3609301
"16558589",NA,"motorway","3","yes","70 mph","M20","motorway",0.2677208,51.3610763,0.2357218,51.3807205
"16564091",NA,"motorway","2","yes","70 mph","M25","motorway",0.1558635,51.3475279,0.1569136,51.3475306
"16564095",NA,"motorway","2","yes","70 mph","M25","motorway",0.1569136,51.3475306,0.1574714,51.347322
"16564111",NA,"motorway","2","yes","70 mph","M25","motorway",0.155949,51.3463154,0.1554327,51.3464906
"16564117",NA,"motorway","2","yes","70 mph","M25","motorway",0.1569512,51.3463284,0.155949,51.3463154
"16565013",NA,"motorway","2","yes","70 mph","M25","motorway",0.1498708,51.3018328,0.1493042,51.301518
"16565768",NA,"motorway","3","yes","70 mph","M25","motorway",0.2381454,51.4258901,0.2385149,51.4267174
"16565775",NA,"motorway","3","yes","70 mph","M25","motorway",0.2383105,51.4258464,0.2380462,51.4253686
"16565778",NA,"motorway","3","yes","70 mph","M25","motorway",0.2386985,51.4266936,0.2383105,51.4258464
"16565781",NA,"motorway","3","yes","70 mph","M25","motorway",0.2385149,51.4267174,0.2386921,51.4271734
"17277208",NA,"motorway","3","yes","70 mph","M25","motorway",-0.494242,51.4965996,-0.4941139,51.4944444
"17277222",NA,"motorway","3","yes","70 mph","M25","motorway",-0.4944587,51.4963849,-0.496299,51.5011255
"17277287",NA,"motorway","3","yes","70 mph","M25","motorway",-0.4941139,51.4944444,-0.4968631,51.4873776
"17277311",NA,"motorway","3","yes","70 mph","M25","motorway",-0.4943606,51.4944477,-0.4944587,51.4963849
"17277446",NA,"motorway","3","yes","70 mph","M4","motorway",-0.4955028,51.4948956,-0.4946274,51.4948877
"17277510",NA,"motorway","3","yes","70 mph","M4","motorway",-0.4949369,51.4947471,-0.4957802,51.4947624
"17277523",NA,"motorway","3","yes","70 mph","M4","motorway",-0.4946274,51.4948877,-0.4860057,51.4944465
"17285968","Heathrow Airport Spur Road","motorway","3","yes","30 mph","M4","motorway",-0.4533477,51.4819362,-0.4529198,51.4823794
"19397113",NA,"motorway","2","yes","70 mph","A329(M)","motorway",-0.7983915,51.4128454,-0.7966471,51.4115696
"19397124",NA,"motorway","2","yes","70 mph","A329(M)","motorway",-0.7985563,51.4127479,-0.7998024,51.4135937
"19616217",NA,"motorway","4","yes","70 mph","M1","motorway",-0.4148427,51.8084271,-0.4147225,51.8078201
"19616232",NA,"motorway","4","yes","70 mph","M1","motorway",-0.4150214,51.8078333,-0.4151608,51.8084864
"19793745",NA,"motorway","4","yes","70 mph","M23","motorway",-0.1171991,51.2254673,-0.117013,51.2336483
"19793748",NA,"motorway","4","yes","70 mph","M23","motorway",-0.1186586,51.2238069,-0.1171991,51.2254673
"19793749",NA,"motorway","4","yes","70 mph","M23","motorway",-0.1169578,51.225398,-0.1185912,51.2235821
"19793789",NA,"motorway","4","yes","70 mph","M23","motorway",-0.1185912,51.2235821,-0.1268452,51.1842801
"19793821",NA,"motorway","4","yes","70 mph","M23","motorway",-0.1270085,51.1824122,-0.1293982,51.1663748
"19793824",NA,"motorway","4","yes","70 mph","M23","motorway",-0.1271134,51.184298,-0.1186586,51.2238069
"19798270",NA,"motorway","3","yes","70 mph","M3","motorway",-0.4196482,51.4189981,-0.4187616,51.4195409
"19798289",NA,"motorway","3","yes","70 mph","M3","motorway",-0.4199153,51.4186232,-0.4250195,51.4160875
"19798290",NA,"motorway","3","yes","70 mph","M3","motorway",-0.4125923,51.4216072,-0.4181554,51.4197036
"19825228",NA,"motorway","4","yes","70 mph","M25","motorway",-0.4871201,51.349806,-0.487501,51.3502333
"19825229",NA,"motorway","4","yes","70 mph","M25","motorway",-0.4857615,51.3473928,-0.4871201,51.349806
"19825232",NA,"motorway","4","yes","70 mph","M25","motorway",-0.4869459,51.3499142,-0.4855376,51.3474694
"19898720",NA,"motorway","3","yes","70 mph","M1","motorway",-0.3851758,51.7158641,-0.3854064,51.7166268
"19898773",NA,"motorway","3","yes","70 mph","M1","motorway",-0.3851125,51.7166587,-0.3848792,51.7158963
"20004449",NA,"motorway","3","yes","70 mph","M25","motorway",0.2685964,51.4942736,0.2686952,51.4959544
"20004457",NA,"motorway","3","yes","70 mph","M25","motorway",0.2686952,51.4959544,0.2683709,51.4991408
"20023372",NA,"motorway","3","yes","70 mph","M11","motorway",0.1138364,51.6650032,0.119763,51.6730469
"21779214",NA,"motorway","2","yes","50 mph","M11","motorway",0.2154848,51.8715553,0.2111348,51.8724552
"21779837",NA,"motorway","2","yes","50 mph","M11","motorway",0.2112883,51.8725337,0.2174757,51.8716964
"21779894",NA,"motorway","2","yes","50 mph","M11","motorway",0.2010892,51.875259,0.2028483,51.8761609
"21784151",NA,"motorway","2","yes","70 mph","M11","motorway",0.1973958,51.8691871,0.1996274,51.8727576
"22561696",NA,"motorway","3","yes","70 mph","M1","motorway",-0.3721987,51.6741776,-0.3728757,51.6751879
"22561703",NA,"motorway","3","yes","70 mph","M1","motorway",-0.3697238,51.6720391,-0.3721987,51.6741776
"22561782",NA,"motorway","4","yes","70 mph","M25","motorway",-0.3139079,51.7114466,-0.3363699,51.7096059
"22561783",NA,"motorway","4","yes","70 mph","M25","motorway",-0.3363728,51.7097546,-0.3138547,51.7115924
"22562221",NA,"motorway","3","yes","70 mph","A1(M)","motorway",-0.2173072,51.8200124,-0.2155475,51.8211595
"22569457","Barnet Bypass","motorway","2","yes","70 mph","A1(M)","motorway",-0.2262538,51.6902095,-0.2329052,51.6809674
"22569472","Barnet Bypass","motorway","2","yes","70 mph","A1(M)","motorway",-0.2264236,51.6902554,-0.2255119,51.691777
"22569739",NA,"motorway","4","yes","70 mph","M25","motorway",-0.1833198,51.6837028,-0.1838921,51.6837465
"22569848",NA,"motorway","3","yes","70 mph","M25","motorway",-0.4439538,51.6998613,-0.4466946,51.6936008
"22569849",NA,"motorway","3","yes","70 mph","M25","motorway",-0.4466968,51.6948995,-0.4441129,51.6999728
"22569850",NA,"motorway","3","yes","70 mph","M25","motorway",-0.4418012,51.7022766,-0.4397665,51.7038267
"22575074",NA,"motorway","4","yes","70 mph","M25","motorway",-0.3136491,51.7115679,-0.2851014,51.7146176
"22587084",NA,"motorway","3","yes","70 mph","M20","motorway",1.0080093,51.1004391,1.0332883,51.0978931
"22587327",NA,"motorway","3","yes","70 mph","M20","motorway",0.9053788,51.1420082,0.9077427,51.139955
"22587388",NA,"motorway","3","yes","70 mph","M20","motorway",0.8687766,51.1604112,0.8778831,51.1565639
"22587389",NA,"motorway","3","yes","70 mph","M20","motorway",0.8813703,51.1549541,0.8776943,51.1564293
"22617208",NA,"motorway","4","yes","70 mph","M1","motorway",-0.4169271,51.8201665,-0.416856,51.8197364
"22617242",NA,"motorway","4","yes","70 mph","M1","motorway",-0.4171627,51.8198244,-0.417242,51.8202958
