"osm_id","name","active_traffic_management","admin_name","alt_name","bicycle","bridge","bridge.alt_name","bridge.alt_name.wikidata","bridge.name","bridge.name.wikidata","bridge.ref","bridge_ref","carriageway_ref","change","change.lanes","construction_contract_name","covered","cutting","cycleway.left","description","destination","destination.lanes","destination.ref","destination.ref.lanes","destination.ref.to","destination.ref.to.lanes","destination.symbol","destination.symbol.lanes","embankment","enforcement.maxspeed","expressway","fixme","hazard","highway","incline","int_ref","is_in","junction","junction.ref","lane_markings","lanes","lanes.bus","layer","lit","loc_name","maxheight","maxheight.signed","maxspeed","maxspeed.enforcement","maxspeed.type","maxspeed.variable","mkgmap.flare.check","motor_vehicle.conditional","motorway","national_highways.area","note","old_ref","oneway","operator","operator.wikidata","placement","project_name","proposed.active_traffic_management","proposed.lanes","ref","ref_direction","shoulder","shoulder.surface","shoulder.width","smoothness","source","source.bridge","source.destination","source.lit","source.maxspeed","source.operator","source.ref","start_date","surface","toll","toll.motorcycle","tunnel","tunnel.name","turn.lanes","width","width.lanes","wikidata","start_longitude","start_latitude","end_longitude","end_latitude"
"147850723",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,"High Wycombe Bypass",NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.7570422,51.6141654,-0.7365337,51.6111889
"147850724",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,"High Wycombe;Marlow;A404|Birmingham;Oxford;M40|M40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,"High Wycombe Bypass",NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,"slight_left|through|through",NA,NA,NA,-0.7569883,51.6140313,-0.761652,51.6132996
"147854002",NA,"no","High Wycombe Bypass",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","yes",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.8463799,51.6266484,-0.8467839,51.6267389
"147854003",NA,"no","High Wycombe Bypass",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.8462152,51.6267589,-0.7885385,51.6102803
"147854008",NA,"no","High Wycombe Bypass",NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.7801001,51.610373,-0.8463799,51.6266484
"147854013",NA,"no","High Wycombe Bypass",NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.8467839,51.6267389,-0.9072814,51.658912
"147854016",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"2",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,"High Wycombe Bypass",NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.7767291,51.6110308,-0.761721,51.613414
"147854017",NA,"no","High Wycombe Bypass",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","yes",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,"A40(M)","yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.8466498,51.6268447,-0.8462152,51.6267589
"147855727",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"yes",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.917511,51.6619452,-0.9067275,51.6589434
"147855728",NA,"no",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.957087,51.6680005,-0.9573713,51.6682434
"147855730",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9211745,51.6624033,-0.957087,51.6680005
"147855731",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"slow_lorries","motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9587605,51.6699692,-0.9571725,51.6684092
"147855732",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9590824,51.6699041,-0.9607401,51.6721756
"147855734",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9573713,51.6682434,-0.9590824,51.6699041
"147855735",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"slow_lorries","motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9568828,51.6681647,-0.9481958,51.6635596
"147855737",NA,"no",NA,NA,NA,"yes",NA,NA,"Lewknor Diversion Interchange Underbridge",NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"slow_lorries","motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9607695,51.6728268,-0.9604373,51.6722456
"147855738",NA,"no",NA,NA,NA,"yes",NA,NA,"Lewknor Diversion Interchange Underbridge",NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9607401,51.6721756,-0.9610647,51.6727326
"147855739",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"slow_lorries","motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9604373,51.6722456,-0.9587605,51.6699692
"147855740",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9610647,51.6727326,-0.9628482,51.6753469
"147855741",NA,"no",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"slow_lorries","motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9571725,51.6684092,-0.9568828,51.6681647
"147856179",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"slow_lorries","motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9622288,51.6750536,-0.9607695,51.6728268
"147856180",NA,"no",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9779192,51.6881998,-0.9776113,51.6878623
"147856182",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9776113,51.6878623,-0.9651635,51.6780266
"147856187",NA,"no",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9777508,51.6877924,-0.9780351,51.6881117
"147856192",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9780351,51.6881117,-1.0016927,51.7047665
"147856196",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-0.9628482,51.6753469,-0.9777508,51.6877924
"147856379",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.0719838,51.730863,-1.069198,51.7296231
"147856380",NA,"no",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.0016927,51.7047665,-1.0024217,51.7050758
"147856381",NA,"no",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.002293,51.7051822,-1.0016391,51.7049106
"147856382",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.0024217,51.7050758,-1.0744556,51.7315794
"147856383",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.0016391,51.7049106,-0.9779192,51.6881998
"147998303",NA,"no",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.1006463,51.7452563,-1.1004505,51.7450175
"147998304",NA,"no",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.1669692,51.8478617,-1.1673455,51.8480305
"147998305",NA,"no",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.1007358,51.7450207,-1.1009118,51.7452401
"147998306",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.1001082,51.7443564,-1.1007358,51.7450207
"147998307",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.0994936,51.7439873,-1.0990001,51.7434685
"147998308",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.1667018,51.8479212,-1.1006463,51.7452563
"147998317",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,"default",NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.1673455,51.8480305,-1.1789595,51.8555955
"147998324",NA,"no",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.1670712,51.8480904,-1.1667018,51.8479212
"147998331",NA,"no",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"4",NA,"1","no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.0998243,51.7440538,-1.1001082,51.7443564
"147998337",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,"motorway",NA,NA,NA,NA,NA,NA,"3",NA,NA,"no",NA,NA,NA,"70 mph",NA,"GB:motorway","no",NA,NA,NA,"DBFO30",NA,NA,"yes","National Highways","Q5760006",NA,NA,NA,NA,"M40",NA,NA,NA,NA,NA,"GPS;Bing",NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,-1.1004505,51.7450175,-1.0997799,51.7442868
